message,severity,attributes,tags,timestamp
[2026-07-27 03:44:57 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.944123166Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.944127426Z
[2026-07-27 03:45:00 +0000] [1] [INFO] Using worker: sync,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945349900Z
[2026-07-27 03:45:00 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945356490Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945359680Z
[2026-07-27 03:45:00 +0000] [2] [INFO] Worker exiting (pid: 2),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945363210Z
[2026-07-27 03:45:00 +0000] [1] [ERROR] Worker (pid:2) exited with code 4,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945368170Z
[2026-07-27 03:45:00 +0000] [1] [ERROR] Shutting down: Master,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945372190Z
[2026-07-27 03:45:00 +0000] [1] [ERROR] Reason: App failed to load.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945375960Z
[2026-07-27 03:45:01 +0000] [1] [INFO] Starting gunicorn 21.2.0,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945379140Z
[2026-07-27 03:45:01 +0000] [1] [INFO] Listening at: http://0.0.0.0:8080 (1),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945382500Z
[2026-07-27 03:45:01 +0000] [1] [INFO] Using worker: sync,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945386250Z
[2026-07-27 03:45:01 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945391440Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945395030Z
[2026-07-27 03:45:02 +0000] [2] [INFO] Worker exiting (pid: 2),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945398370Z
[2026-07-27 03:45:02 +0000] [1] [ERROR] Worker (pid:2) exited with code 4,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945401550Z
[2026-07-27 03:45:02 +0000] [1] [ERROR] Shutting down: Master,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945405060Z
[2026-07-27 03:45:02 +0000] [1] [ERROR] Reason: App failed to load.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945408350Z
[2026-07-27 03:45:03 +0000] [1] [INFO] Starting gunicorn 21.2.0,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945411310Z
[2026-07-27 03:45:03 +0000] [1] [INFO] Listening at: http://0.0.0.0:8080 (1),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945414240Z
[2026-07-27 03:45:03 +0000] [1] [INFO] Using worker: sync,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945417120Z
[2026-07-27 03:45:03 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.945422800Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.946711653Z
[2026-07-27 03:45:03 +0000] [2] [INFO] Worker exiting (pid: 2),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.946715023Z
[2026-07-27 03:45:03 +0000] [1] [ERROR] Worker (pid:2) exited with code 4,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.946720303Z
[2026-07-27 03:45:03 +0000] [1] [ERROR] Shutting down: Master,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.946723933Z
[2026-07-27 03:45:03 +0000] [1] [ERROR] Reason: App failed to load.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:03.946727343Z
[2026-07-27 03:45:05 +0000] [1] [INFO] Starting gunicorn 21.2.0,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:05.068714552Z
[2026-07-27 03:45:05 +0000] [1] [INFO] Listening at: http://0.0.0.0:8080 (1),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:05.068717662Z
[2026-07-27 03:45:05 +0000] [1] [INFO] Using worker: sync,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:05.068720352Z
[2026-07-27 03:45:05 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:05.069645427Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:05.464026265Z
[2026-07-27 03:45:05 +0000] [2] [INFO] Worker exiting (pid: 2),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:05.464031235Z
[2026-07-27 03:45:05 +0000] [1] [ERROR] Worker (pid:2) exited with code 4,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:05.619771939Z
[2026-07-27 03:45:05 +0000] [1] [ERROR] Shutting down: Master,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:05.619778339Z
[2026-07-27 03:45:05 +0000] [1] [ERROR] Reason: App failed to load.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:05.619782419Z
[2026-07-27 03:45:06 +0000] [1] [INFO] Starting gunicorn 21.2.0,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:06.468134989Z
[2026-07-27 03:45:06 +0000] [1] [INFO] Listening at: http://0.0.0.0:8080 (1),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:06.468138589Z
[2026-07-27 03:45:06 +0000] [1] [INFO] Using worker: sync,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:06.468141579Z
[2026-07-27 03:45:06 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:06.468144319Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:06.855982863Z
[2026-07-27 03:45:06 +0000] [2] [INFO] Worker exiting (pid: 2),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:06.855986043Z
[2026-07-27 03:45:06 +0000] [1] [ERROR] Worker (pid:2) exited with code 4,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:07.116770999Z
[2026-07-27 03:45:06 +0000] [1] [ERROR] Shutting down: Master,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:07.116777769Z
[2026-07-27 03:45:06 +0000] [1] [ERROR] Reason: App failed to load.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:07.116781679Z
[2026-07-27 03:45:07 +0000] [1] [INFO] Starting gunicorn 21.2.0,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:08.140759279Z
[2026-07-27 03:45:07 +0000] [1] [INFO] Listening at: http://0.0.0.0:8080 (1),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:08.140764029Z
[2026-07-27 03:45:07 +0000] [1] [INFO] Using worker: sync,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:08.140766579Z
[2026-07-27 03:45:07 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:08.140769449Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:08.411674012Z
[2026-07-27 03:45:08 +0000] [2] [INFO] Worker exiting (pid: 2),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:08.411676972Z
[2026-07-27 03:45:08 +0000] [1] [ERROR] Worker (pid:2) exited with code 4,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:08.512543777Z
[2026-07-27 03:45:08 +0000] [1] [ERROR] Shutting down: Master,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:08.512547537Z
[2026-07-27 03:45:08 +0000] [1] [ERROR] Reason: App failed to load.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:08.512551387Z
[2026-07-27 03:45:09 +0000] [1] [INFO] Starting gunicorn 21.2.0,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:09.665577912Z
[2026-07-27 03:45:09 +0000] [1] [INFO] Listening at: http://0.0.0.0:8080 (1),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:09.665580112Z
[2026-07-27 03:45:09 +0000] [1] [INFO] Using worker: sync,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:09.665585702Z
[2026-07-27 03:45:09 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:09.665588352Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:10.124007830Z
